perimetro,area,DPA_PARROQ,DPA_DESPAR,Area ha,Parroquia,COD,PIT,CLASIFICAC,SUBCLASIFI,NIVEL_USO,PIT_TRATAM,ACT_GENERA,USO_GENERA,SECTOR,COD_UE,SUBCLAS_UR,COD_PARR,ubicacion,tratamient,densidad,area_2,codigo,zona,LOTE_MIN,DENS_PROP,ALTURA_MAX,SUBCLASS,area_m2
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010159",,,,12.360679679553135,,RU,"0",,"0",PRODUCCION,123606.7974
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010159",,,,12.235864345877655,,RU,"0",,"0",PRODUCCION,122358.6470
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,11.096759616465372,,RU,"0",,"0",PRODUCCION,110967.5947
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,10.304945830041802,,RU,"0",,"0",PRODUCCION,103049.4595
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,2.975739264264996,,RU,"0",,"0",PRODUCCION,29757.3916
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,6.817661287983166,,RU,"0",,"0",PRODUCCION,68176.6133
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,23.844470208828195,,RU,"0",,"0",PRODUCCION,238444.7026
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,0.091220942117983,,RU,"0",,"0",PRODUCCION,912.2090
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,74.137983683915706,,RU,"0",,"0",PRODUCCION,741379.8345
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,43.502714492826883,,RU,"0",,"0",PRODUCCION,435027.1372
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,16.570225361324301,,RU,"0",,"0",PRODUCCION,165702.2563
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,38.894847508472566,,RU,"0",,"0",PRODUCCION,388948.4727
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,20.794336981701843,,RU,"0",,"0",PRODUCCION,207943.3667
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,16.595398072266356,,RU,"0",,"0",PRODUCCION,165953.9819
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,22.275205281244538,,RU,"0",,"0",PRODUCCION,222752.0557
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,4.784969723119954,,RU,"0",,"0",PRODUCCION,47849.6978
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,12.352730450340449,,RU,"0",,"0",PRODUCCION,123527.3062
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,9.152550674975304,,RU,"0",,"0",PRODUCCION,91525.5107
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,6.122444302575914,,RU,"0",,"0",PRODUCCION,61224.4458
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,4.415159359422632,,RU,"0",,"0",PRODUCCION,44151.5835
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR04,BOSQUES PROTECTORES (Que no coinciden con otro PIT),RURAL,PROTECCION,BOSQUES PROTECTORES,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,0.121947539957453,,RU,"0",,"0",PROTECCION,1219.4761
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR04,BOSQUES PROTECTORES (Que no coinciden con otro PIT),RURAL,PROTECCION,BOSQUES PROTECTORES,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,17.699686687628780,,RU,"0",,"0",PROTECCION,176996.8662
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR04,BOSQUES PROTECTORES (Que no coinciden con otro PIT),RURAL,PROTECCION,BOSQUES PROTECTORES,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,0.800106203660568,,RU,"0",,"0",PROTECCION,8001.0625
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010154",,,,0.237560438579817,,RU,"0",,"0",PROTECCION,2375.6050
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010154",,,,0.296155830703736,,RU,"0",,"0",PROTECCION,2961.5586
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010154",,,,0.010619709930618,,RU,"0",,"0",PROTECCION,106.1963
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,2.190306449261300,,RU,"0",,"0",PROTECCION,21903.0640
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,14.033492912798479,,RU,"0",,"0",PROTECCION,140334.9282
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,2.292739188337438,,RU,"0",,"0",PROTECCION,22927.3955
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,226.532263784152633,,RU,"0",,"0",PROTECCION,2265322.6372
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,45.003085930585378,,RU,"0",,"0",PROTECCION,450030.8550
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,6.415855767967606,,RU,"0",,"0",PRODUCCION,64158.5566
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P01,ASENTAMIENTO RURAL,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,RESIDENCIAL RURAL,RESIDENCIAL RURAL,,,,"010159",,,,29.363654280644774,,RU,"0",,"0",PRODUCCION,293636.5425
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010166",,,,3.528155532727156,,RU,"0",,"0",PROTECCION,35281.5542
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010159",,,,280.346444112153961,,RU,"0",,"0",PROTECCION,2803464.4482
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,27.524085731526807,,RU,"0",,"0",PRODUCCION,275240.8574
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010159",,,,766.688017088074957,,RU,"0",,"0",PRODUCCION,7666880.1885
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR06,AREA DE INTERES AMBIENTAL Y PAISAJISTICO,RURAL,PROTECCION,AREAS DE INTERES AMBIENTAL Y/O PAISAJISTICO,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010154",,,,28.793661913447931,,RU,"0",,"0",PROTECCION,287936.6191
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P04,AREA AGROFORESTAL,RURAL,PRODUCCION,AGROFORESTAL,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010154",,,,191.259258314539949,,RU,"0",,"0",PRODUCCION,1912592.5889
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,P03,AREA AGRICOLA,RURAL,PRODUCCION,AGRICOLA,PROMOCION PRODUCTIVA,PRODUCTIVAS,AGROPECUARIO,,,,"010154",,,,238.021739917596136,,RU,"0",,"0",PRODUCCION,2380217.4058
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR04,BOSQUES PROTECTORES (Que no coinciden con otro PIT),RURAL,PROTECCION,BOSQUES PROTECTORES,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010154",,,,350.805046674959215,,RU,"0",,"0",PROTECCION,3508050.4688
22196.78,21150818.25,"010159",OCTAVIO CORDERO PALACIOS (STA. ROSA),2116.05479500,OCTAVIO CORDERO PALACIOS,PR03,AREA DE CONSERVACION Y USO SUSTENTABLE,RURAL,PROTECCION,ACUS,CONSERVACION,CONSERVACION,PROTECCION ECOLOGICA,,,,"010155",,,,15618.014561899999535,,RU,"0",,"0",PROTECCION,156180145.6514
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02,ASENTAMIENTO RURAL CONCENTRADO,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,16.520600738842536,,RU,"0",,"0",PRODUCCION,165206.0078
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,PR05,AREA DE PROTECCION ARQUEOLOGICA O HISTORICA Y PATRIMONIAL,RURAL,PROTECCION,ARQUEOLOGICA O VALOR HISTORICO Y PATRIMONIAL,CONSERVACION,CONSERVACION,PROTECCION DEL PATRIMONIO HISTORICO Y CULTURAL,,,,"010166",,,,20.415823266498876,,RU,"0",,"0",PROTECCION,204158.2300
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,RE05,SUELO RURAL DE EXPANSION URBANA,RURAL,SUELO RURAL DE EXPANSION URBANA,EXPANSION URBANA,DESARROLLO,RESIDENCIAL,RESIDENCIAL,Expansion urbana,,,,Rural,Desarrollo,Baja,41.802051646116112,EXP-RIC-1,EXP,"750",Baja,"2",SUELO RURAL DE EXPANSION URBANA,418020.5249
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,U02,SUELO URBANO NO CONSOLIDADO,URBANO,SUELO URBANO NO CONSOLIDADO,URBANO,CONSOLIDACION,RESIDENCIAL,RESIDENCIAL,Cabecera urbano parroquial,,,,Cabecera Urbano-Parroquial,Mejoramiento integral,Media,34.063511008515590,UP-CHI-2,UP,"300",Media,"3",SUELO URBANO NO CONSOLIDADO,340635.1084
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,U02,SUELO URBANO NO CONSOLIDADO,URBANO,SUELO URBANO NO CONSOLIDADO,URBANO,CONSOLIDACION,RESIDENCIAL,RESIDENCIAL,Este,,,,Urbano,Desarrollo,Baja,232.943169878554670,E-7,E,"120",Media,"15",SUELO URBANO NO CONSOLIDADO,2329431.6816
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,U02,SUELO URBANO NO CONSOLIDADO,URBANO,SUELO URBANO NO CONSOLIDADO,URBANO,CONSOLIDACION,RESIDENCIAL,RESIDENCIAL,Cabecera urbano parroquial,,,,Cabecera Urbano-Parroquial,Mejoramiento integral,Media,60.061709481993553,UP-SID-1,UP,"300",Media,"2",SUELO URBANO NO CONSOLIDADO,600617.0898
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,RE05,SUELO RURAL DE EXPANSION URBANA,RURAL,SUELO RURAL DE EXPANSION URBANA,EXPANSION URBANA,DESARROLLO,RESIDENCIAL,RESIDENCIAL,Expansion urbana,,,,Rural,Desarrollo,Media,31.528994789222633,EXP-SID-3,EXP,"500",Baja,"2",SUELO RURAL DE EXPANSION URBANA,315289.9600
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,RE05,SUELO RURAL DE EXPANSION URBANA,RURAL,SUELO RURAL DE EXPANSION URBANA,EXPANSION URBANA,DESARROLLO,RESIDENCIAL,RESIDENCIAL,Expansion urbana,,,,Rural,Desarrollo,Baja,15.347241547647576,EXP-SID-1,EXP,"750",Baja,"2",SUELO RURAL DE EXPANSION URBANA,153472.4141
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,RE05,SUELO RURAL DE EXPANSION URBANA,RURAL,SUELO RURAL DE EXPANSION URBANA,EXPANSION URBANA,DESARROLLO,RESIDENCIAL,RESIDENCIAL,Expansion urbana,,,,Rural,Desarrollo,Baja,33.868872053709971,EXP-SID-2,EXP,"500",Baja,"2",SUELO RURAL DE EXPANSION URBANA,338688.7241
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P01,ASENTAMIENTO RURAL,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,RESIDENCIAL RURAL,RESIDENCIAL RURAL,,,,"010159",,,,4.173823708100688,,RU,"0",,"0",PRODUCCION,41738.2334
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P01,ASENTAMIENTO RURAL,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,RESIDENCIAL RURAL,RESIDENCIAL RURAL,,,,"010166",,,,0.928219402151803,,RU,"0",,"0",PRODUCCION,9282.1929
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P01,ASENTAMIENTO RURAL,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,RESIDENCIAL RURAL,RESIDENCIAL RURAL,,,,"010166",,,,2.762221819875614,,RU,"0",,"0",PRODUCCION,27622.2158
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P01,ASENTAMIENTO RURAL,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,RESIDENCIAL RURAL,RESIDENCIAL RURAL,,,,"010166",,,,1.467030609729021,,RU,"0",,"0",PRODUCCION,14670.3076
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P01,ASENTAMIENTO RURAL,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,RESIDENCIAL RURAL,RESIDENCIAL RURAL,,,,"010166",,,,0.141323374953917,,RU,"0",,"0",PRODUCCION,1413.2349
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010159",,,,12.235864345877655,,RU,"0",,"0",PRODUCCION,122358.6470
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.360679708857484,,RU,"0",,"0",PRODUCCION,123606.7964
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,11.096759616465372,,RU,"0",,"0",PRODUCCION,110967.5947
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.360679572381434,,RU,"0",,"0",PRODUCCION,123606.7944
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.360679544080337,,RU,"0",,"0",PRODUCCION,123606.7959
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,9.902548342846208,,RU,"0",,"0",PRODUCCION,99025.4844
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,24.560253299072421,,RU,"0",,"0",PRODUCCION,245602.5327
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.360679722534073,,RU,"0",,"0",PRODUCCION,123606.7964
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.360679684530012,,RU,"0",,"0",PRODUCCION,123606.7979
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,17.852500095919009,,RU,"0",,"0",PRODUCCION,178525.0024
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.413428998342987,,RU,"0",,"0",PRODUCCION,124134.2896
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.360679799498273,,RU,"0",,"0",PRODUCCION,123606.7979
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,11.823575344399380,,RU,"0",,"0",PRODUCCION,118235.7549
21750.74,16145398.23,"010166",SIDCAY,1615.28794800,SIDCAY,P02_02,ASENTAMIENTO RURAL CONCENTRADO - con radio de influencia de 200m.,RURAL,PRODUCCION,ASENTAMIENTOS RURALES,PROMOCION PRODUCTIVA,PRODUCTIVAS,RESIDENCIAL RURAL,,,,"010166",,,,12.018995769328228,,RU,"0",,"0",PRODUCCION,120189.9585
